Longitud,Latitud,2003_011,2003_012,2003_013,2003_010,2003_021,2003_022,2003_023,2003_020,2003_031,2003_032,2003_033,2003_030,2003_041,2003_042,2003_043,2003_040,2003_051,2003_052,2003_053,2003_050,2003_061,2003_062,2003_063,2003_060,2003_071,2003_072,2003_073,2003_070,2003_081,2003_082,2003_083,2003_080,2003_091,2003_092,2003_093,2003_090,2003_101,2003_102,2003_103,2003_100,2003_111,2003_112,2003_113,2003_110,2003_121,2003_122,2003_123,2003_120
-57.0,-34.6667,86.02451556,74.18835219,67.71873936,75.71080034,89.60513104,98.13892174,93.16019939,93.65111456,98.03600637,94.04730359999999,88.19676134,93.25798305,97.64398464,89.22662857,92.11808628,92.99623316,94.51021948,94.87331178,98.35559899,95.99183554,95.03167123,97.65116953,99.80632369,97.49638815,99.67889067,98.86556615,98.26720171,98.91560603,99.18913707,92.87596971,90.2006801,93.963179,97.22014664,90.35536889,95.88481703,94.48677752,88.16412071,79.84844607,78.23638073,81.95889857,64.50471559,87.09092296,86.27651552,79.29071802,77.44052995,72.87429122,57.8354211,69.01089819
-56.6667,-34.6667,85.65561766,75.90667736,64.81352712,75.11521769,82.19688609,97.64745446,92.10864727,90.6007321,97.9523975,94.08259857,84.50857673,91.93368725,89.31425019,83.84674504,85.75256602,86.30452042,89.03161372,92.14599654,98.47150493,93.38589215,95.88274177,98.18746506,99.8342907,97.96816585,99.76819372,98.96557644,98.59472373,99.09289234,99.08407693,92.8906981,90.08861416,93.89427439,96.95387933,90.5522828,96.40327065,94.63647759,89.17812372,82.72561178,80.05814667,83.86054736,64.46949014,91.55683239,85.98051634,80.66894629,78.0608341,74.99583609999999,55.72031086,69.14484263
-56.3333,-34.6667,83.26070918,66.10640666,57.58751756,68.61722101,66.37198219,88.03342762,92.36362474,81.90781796,97.46294865,94.23515257,82.20949346,91.00920775,82.89424759,80.03325064,81.00085863,81.30945229,82.90090452,88.81671651,98.54481208,90.36029494,97.22159838,98.58454504,99.86037298,98.55550546,99.81617223,99.04544276,98.86545751,99.23019944,99.68380713,94.66957883,93.06327772,95.71709402,97.79946163,90.81056344,96.50979378,95.03993961,89.63103119,79.44754678,67.79026970000001,78.59608859999999,55.20462785,82.61955473,89.87372819,75.89930359,81.86679457,83.44790951,59.78206536,74.54031483
-56.0,-34.6667,88.26991313,82.45584620000001,66.41702054,78.64015546,85.51706692,98.08663409999998,94.77064825,92.72320153,96.77626706,94.86505096,81.38169759,90.69715657,79.88242295,75.77044513,79.23545448,78.29610752,85.54355389,90.71377037,98.29867974,91.73737806,98.59670704,99.56374491,99.83207463,99.33084219,99.76050143,98.85259005,98.63750045,99.06914257,99.43347886,93.78971718,92.28620182,95.07678001,97.432056,89.63531853,96.78362447,94.61699967,86.62881142,80.46246368,77.09945222,81.25828146,60.08588992,90.16869961,87.94671471,79.40043475,80.47456545,78.02212671,60.42847585,72.57032761
-55.6667,-34.6667,86.7290277,84.16142631,65.23927621,78.2753735,92.43642873,97.49489943,95.13593462,95.01850666,95.44144782,94.44664724,78.11143888,88.97118640000001,76.14627401,71.78801998,78.66478576,75.53302658,87.89216521,91.49112845,97.68797699,92.52905431,98.14906065,99.59973719999999,99.76413303,99.17097696,99.63839181,98.39720269,98.10278655,98.69311603,99.15871953,91.59178859,88.5729023,92.96151634,95.94489122,86.084275,94.76160899999999,92.26359174,81.4425548,74.92156465,71.23783457,75.71797983,49.93188141,90.28547912,83.18975034,74.46903696,70.60396346,59.07195059,41.15699212,56.43503399
-55.3333,-34.6667,86.44951611,85.47317348,65.34012537,78.6441379,94.29718658,97.22054155,94.49235633,95.36580994,94.62982464,92.09891269,74.8036687,86.77831384,74.59607342,73.41729425,83.28662094,77.09999621,94.75904486,94.60796037,97.38622712,95.64253389,97.9958303,99.7635224,99.72726539,99.16220603,99.55447536,98.15628457,97.81432681,98.48597401,98.98036174,90.51626767,87.70229187,92.24811305,95.76410754,84.04191955,92.68086257,90.82896322,78.43279759,69.72852067,63.63022131,70.37243926,41.79930424,88.8012141,84.82266221,71.80772685,67.33428367,47.78974712,29.8669707,47.73474147
-55.0,-34.6667,84.63060493,88.56086598,72.69346230000001,81.66267079,93.82256752,96.65794649,93.24192004,94.62008346,93.67963705,90.43598603,72.69623474,85.18757461,74.24939127,75.95499579,87.85813514,79.35417407,96.14534987,94.94346556,96.99756465,96.06004404,97.73345533,99.71936976,99.68473966,99.04585491,99.45632511,97.88166702,97.48165628,98.24768195,98.54605923,89.27659903,93.19495864,93.65713315,96.9742898,83.76473225,95.2090309,91.98268432,79.95238007,67.861626,57.50502261,68.08694546,35.97476381,92.49172389,84.69619329999999,71.054227,78.89451609999999,77.75216822,60.74005089,72.08410978
-54.6667,-34.6667,84.91677202,87.96447587,76.87752069,83.04726473,89.41267608,96.75250719,93.59568367,93.24182709,94.19132779,91.56877577,76.97888336,87.2377017,76.86416091,75.49468635,82.11567326,78.15817351,96.51759176,95.50011867,97.29173173,96.46406946,98.02266339,99.73580891,99.71948218,99.15931816,99.49418741,98.11926343,97.73866201,98.42773518,98.42096377,89.67048469,93.01878257,93.68132558,96.71031572,85.95171495,94.63899245,92.43367437,80.7322138,72.48430331,59.27421305,70.45746821,39.73335218,92.45561002,75.75404065,69.31433428,70.517749,79.96710396,64.51368552,71.43545388
-54.3333,-34.6667,88.29347227,89.48484811,81.4738917,86.25793589,91.68701474,97.29000740000001,94.79012658,94.58211588,95.42146856,92.17903005,81.9228448,89.58568642,80.47956815,78.99230131,83.62946145,81.03377697,93.97881932,94.87228371,97.85454699,95.64229185,98.61004123,99.77180034,99.78146929,99.38777029,99.56665231,98.45834338,98.27800409999999,98.75187103,98.98648102,92.56685874,90.95050983,94.06416148,95.08131964,88.24206999,95.81666155,93.04668372,84.07256795,75.87105378,64.07536784,74.33113753,49.29291282,87.53070491,75.41882406,70.7474806,69.34208347,82.44744888,66.28924687,72.4863561
-54.0,-34.6667,91.43916387,91.90920975,85.05040873,89.32381394,93.20387242,97.78264119,96.30864517,95.74630837,96.3455001,94.95666116,87.60329979,92.79541646,88.84061431,87.09055448,95.44551533,90.45889471,97.7838738,97.07443727,98.2247557,97.71146527,99.03570273,99.79291198,99.81173602,99.54678357,99.58747636,98.58934273,98.8532194,99.00495498,99.1849339,93.96013869,89.42217062,94.03530977,92.30818298,90.27663177,95.91729433,92.83403636,84.15384316,73.72882608,61.89955204,72.89425048,48.60563826,79.57642356,74.98603225,67.72269802,64.01953096,71.91666858,58.59922541,64.64366048
