0.0,0.0,36.56592938,38.12144874,39.95373531,46.30459998,52.69592853,60.82780998,69.76935342,66.56198420000001,77.67327773,86.05286435,89.38635278,93.3771339,0.0,0.0
0.0,0.0,50.47608828,45.09459520000001,46.614412,47.73689188,53.59531749,59.36985055,69.38197123,73.27780858,88.51999697,82.81434841,57.38414271,91.79796154,0.0,93.33385842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,58.80353178,47.39825904,40.79744575,52.7760762,47.70529011,50.39496411,62.96655802,85.52840340000002,78.5786988,84.56561866,85.66840983,86.74681395,87.90283837,0.0,92.39205587
0.0,62.96003076,56.44457057,50.84855957,53.04139088,45.61092012,58.97869859,66.64678638,77.06587915,84.50012816,81.70422869,75.37802248,85.96420703,80.47900125,0.0,88.04796649
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,53.8257103,52.45374533,43.37781526,50.91467624,41.67176359,56.65494186,52.18888866,58.90798411,75.96187785,92.02121828,88.92713343,81.14316242,78.20020669,0.0,94.38953956
0.0,39.21268132,49.68245688,40.91454278,43.29447959,43.53839433,53.63649201,55.88499387,54.27578894,41.57837312,84.35520718,93.67014951,93.8181623,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31.52735709,37.4934558,39.19482547,40.85758895,36.56794935,36.5927567,41.18135612,53.79970926,63.56096602,74.9553228,89.90912268,94.93569185,0.0,0.0,0.0
0.0,30.98956043,30.38914827,45.07929644,50.04017043,35.12058809,23.35668785,36.12531583,53.85804093,67.58742638,78.51519618,88.10687881,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,49.75662078,46.95012352,41.67707645,50.99464601,45.14796182,44.6633958,41.52915341,54.71163358,68.22176606,79.0671373,0.0,0.0,0.0,0.0,0.0
0.0,0.0,52.2885869,42.86941352,50.17342092,45.24417313,36.22003788,39.78440133,45.91306092,57.1639245,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32.93788899,45.28846268,0.0,40.43095432,33.17114495,41.51791731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
