Longitud,Latitud,2017_011,2017_012,2017_013,2017_010,2017_021,2017_022,2017_023,2017_020,2017_031,2017_032,2017_033,2017_030,2017_041,2017_042,2017_043,2017_040,2017_051,2017_052,2017_053,2017_050,2017_061,2017_062,2017_063,2017_060,2017_071,2017_072,2017_073,2017_070,2017_081,2017_082,2017_083,2017_080,2017_091,2017_092,2017_093,2017_090,2017_101,2017_102,2017_103,2017_100,2017_111,2017_112,2017_113,2017_110,2017_121,2017_122,2017_123,2017_120
-57.0,-34.6667,59.53410043,62.87144885,54.99924823,59.00152333,55.00655021,65.61998989,54.55090144,58.52494876,50.35423231,60.10331808,60.35793672,57.04880025,51.62263325,52.49586711,66.48477714,56.86775916,72.46568897,94.38887975,99.19433104,89.02204286,97.4932638,94.78454657,88.75472898,93.67751312,92.45332834,99.08758969,98.04956843,96.57917526,95.07790691,98.56325964,98.95935434,97.57950204,99.09556483,93.77183609,96.95337869,96.60692654,94.91695646,89.43794478,82.73609303,88.82729147,84.31955388,64.84145665,56.26918544,68.47673199,42.27268442,43.98050552,45.61526123,44.00967009
-56.6667,-34.6667,70.98984486,75.25138255,60.34940263,68.58889365,62.39421607,74.15447935,61.27781543,66.1030101,55.18039111,61.71641097,56.47154044,57.74693438,47.13566544,46.56060041,62.89176626,52.19601071,71.09447957,92.91420268,99.43184405,88.18829378,98.19766367,95.73391776,90.65822459,94.86326867,93.59502644,99.14538267,98.36286297,97.07727690000002,96.50292892,98.47659953,98.90065717,97.99040366,99.34673704,93.17143738,92.78933922,95.10250455,94.70183642,87.83501726,78.97429301,86.90599225,79.94825927,61.55522513,52.90924584,64.80424341,40.63905032,44.36389395,44.78867279999999,43.31305947
-56.3333,-34.6667,86.60403559999999,81.47362346,59.54284583,75.34670628,61.68504781,78.98393219,63.22666423,68.12861304,56.63521408,61.31368278,51.14931291,56.19778744,41.70738702,40.93303414,59.31576592,47.31872903,70.36216359,91.09134058,99.30969868,87.32070088,98.52352916,97.24282126,94.10756182,96.62463741,95.57011519,98.95849542,98.49844923,97.70222734,97.46303759,98.32896362,98.84324736,98.23212042,98.61436245,91.92331144,86.54726664,92.36164684,94.28957647,86.23961945,75.64444589,85.07680206,74.16081414,55.54302698,45.61996806,58.44126973,36.87479775,43.57988983,42.15940925,40.91291541
-56.0,-34.6667,74.93687874,72.29757388,53.83567119,66.59796481,65.72473195,65.11864141,49.92766172,60.61319617,46.26911746,53.94540287,45.17478417,48.35702675,35.76792695,35.86507031,55.30286342,42.31195356,64.91011753,86.15107828,99.09096035,83.89072651,97.53224663,95.01805178,92.61403479,95.05477773,94.68069428,98.98550435,97.91745723,97.21787148,95.98668392,98.16182595,98.7956746,97.68508127,99.12828482,91.52337892,85.32484056,91.9921681,93.81916196,84.65492623,81.21574676,86.3907773,85.41735581,66.00960738,48.94491022,66.79062447,33.10464624,35.23229393,34.50783596,34.28889023
-55.6667,-34.6667,75.31862276,73.14060446,57.51596182,68.29896297,78.36242577,64.9680065,44.44589074,63.21783929,46.54847745,57.23137807,44.87201316,49.3997,32.45356293,30.92877294,53.31338279,38.89857289,68.46792224,93.25903094,98.74031885,87.20687223,96.72081519,94.092012,90.31853487,93.71045402,92.99352270000001,98.50876906,97.37581735,96.32764221,96.25336095,98.01668047,98.35151943,97.56668155,98.66657752,88.50942633,83.58252683,90.25284356,86.26219101,74.44312895,76.99029977,79.15956442,88.3817854,70.89703824,46.46287746,68.58056703,26.74623983,29.78059658,28.43741752,28.3251599
-55.3333,-34.6667,73.91263521,69.73219134,62.39306229,68.47651454,91.79178083,75.49724896,49.15363442,72.94044854,54.11956572,63.79025574,50.81592481,56.06688347,36.24832509,31.95482811,51.84911167,40.01742162,73.54815224,98.10081740000001,98.57001501,90.34709231,97.70804315,96.54668755,91.03691517,95.09721529,93.021101,98.31581062,96.80958766,96.07337356,96.57652129,98.48193383,98.16450029,97.75464692,98.47407406,87.73489102,84.9587412,90.38923543,81.24773299,67.95576152,75.04597339,74.75937588,87.94733404,70.32540862,43.827077,67.36660655,23.36869902,23.07362704,20.50326895,22.256749
-55.0,-34.6667,69.07162032,58.17436443,65.10840093,64.15007283,91.17446715,83.88150844,54.41187975,77.25057495,46.39477079,49.271064200000005,48.97398423,48.23781214,39.11540535,43.01979313,62.87932731,48.33817526,81.63740283,98.04680764,98.22020455,92.81497919,97.35824904,94.00001378,84.67818381,92.01214888,89.6170286,97.86101537,96.45860488,94.70403527,96.36527189,98.28759887,97.36615274,97.34052864,98.26647339,89.8193766,91.07564462,93.05383154,86.39046099,68.18023186,77.13333961,77.23140852,81.36582339,59.09279222,37.15877195,59.20579585,18.28988046,13.96956888,10.73088248,14.21400647
-54.6667,-34.6667,79.54729941,75.33369358,78.00600062,77.64115925,89.56386234,71.61296568,54.78958570000001,72.58188108,48.82536297,47.59277214,58.01130623,51.68728128,47.87072828,60.79310177,72.51912643,60.39431883,81.86113777,98.42113726,98.33928033,93.05015593,97.65223707,94.16081564,85.44106986,92.41804086,90.46323199,98.15509065,97.08870186,95.29544990000001,95.84525163,98.26798198,97.90051649,97.35606508,98.43271686,92.90859818,91.61003066,94.31711524,82.18638143,63.72874408,73.68105457,73.21428566,84.74054389,65.12519494,41.17558837,63.6804424,22.59054115,15.96390879,12.13505838,16.74290779
-54.3333,-34.6667,80.91907745,76.34627843,74.08889070000001,77.02036634,90.42671679,71.86450615,57.00271267,73.6529877,62.54470167,62.66001323,66.68645402,64.05155301,54.07057552,52.42970155,54.6875156,53.72926422,54.9051909,74.59043419,98.86917287,76.85539202,98.16825887,94.62462296,87.39173023,93.39487069,91.46250475,98.67062993,98.10792559,96.14575898,96.82818806,98.02449518,98.50523926,97.80917627,98.83127568,94.63194477,91.93817742,95.13379929,77.57789861,65.06678371,74.24835845,72.36060536,81.82402966,70.10514201,48.77844433,66.90253866,30.73294849,21.34222714,15.64138846,22.34861385
-54.0,-34.6667,74.30305157,67.03158567,66.51571482,69.19416889,94.93877752,84.60380440000002,72.30922634,84.35202953,80.73597738,79.96717001,72.29914581,77.49426058,59.78134432,56.87308234,58.03388118,58.22943595,54.976355700000006,74.5336144,98.44082294,76.7080243,98.50553936,95.53165827,90.06910176,94.70209979,92.33560223,98.71454255,98.42158326,96.55286657,97.78342605,98.01841787,98.69833804,98.18387605,99.03962135,95.95720691,92.99805917,95.99829581,80.43375656,67.03924249,66.37355011,71.12384006,64.9985519,56.25116295,43.29709396,54.84893627,29.85971749,22.13302645,17.01552847,22.80962105
-58.3333,-34.3333,46.61866922,49.66892934,45.13691873,47.07684167,36.84839525,63.47151907,57.30171608,52.3763651,59.95924199,68.37835726,67.18304181,65.23836943,60.6736012,67.28548314,68.22449013,65.39452482,69.22262696,94.49266377,98.34540766,87.70814166,96.64577761,93.80211249,86.15338676,92.20042562,90.82116575,98.72842914,97.33916099,95.6847329,96.0146468,98.617903,98.50922663,97.73958035,97.91623691,93.19679594,98.08904254,96.40069179999999,93.64465623,87.12370369,86.45187475,88.98884585,90.33564184,70.84298256,61.32075968,74.16646136,43.40133614,38.15374322,40.78383276,40.77977271
-58.0,-34.3333,40.90666453,45.30695299,42.78063361,42.99106919,33.53413866,56.37322041,48.44243283,46.03639607,51.22694375,58.58272275,55.68415935,55.18136832,47.52789769,53.23022457,55.54070102,52.09960776,59.29582115,90.50053294,97.65618317,82.97359858,96.62410504,93.07497854,84.72171747,91.47360035,89.86006898,98.65187593,97.29657187,95.33489483,96.27114297,98.50676756,98.49391023,97.78103606,97.36508087,93.06800909,98.11229608,96.18179535,93.89410244,90.07441750000001,88.73624833,90.83173971,89.63112482,69.24633615,60.62733296,73.16826465,41.12284734,36.54981537,40.53476933,39.43900289
