id,Longitud,Latitud,2023_011,2023_012,2023_013,2023_010,2023_021,2023_022,2023_023,2023_020,2023_031,2023_032,2023_033,2023_030,2023_041,2023_042,2023_043,2023_040,2023_051,2023_052,2023_053,2023_050
109,-56.66650000214577,-30.99999997019768,9.62142562866211,15.27037239074707,16.40458869934082,13.850595474243164,21.41416931152344,27.41220092773437,30.73442649841309,26.219253540039062,22.242685317993164,37.6850814819336,94.61239624023438,52.90367889404297,73.5233383178711,55.915489196777344,44.48116683959961,57.973331451416016,80.64237976074219,85.60541534423828,94.30377197265624,87.09095001220703
110,-56.33349999785423,-30.666499972343445,9.648846626281738,1.009780406951904,0.109142147004604,3.476994752883911,7.187436103820801,14.370429039001465,14.738606452941896,11.91026782989502,5.861345291137695,59.34815216064453,91.89827728271484,53.64438629150391,54.92633819580078,31.33829498291016,21.773239135742188,36.01262283325195,95.98871612548828,69.7540283203125,78.94412231445312,81.47783660888672
111,-56.33349999785423,-30.99999997019768,13.259636878967283,9.13293743133545,8.279541015625,10.1613130569458,33.55182647705078,44.02408981323242,73.82615661621094,48.79887390136719,57.45522689819336,64.1480712890625,92.71234130859376,72.12479400634766,64.70288848876953,51.70762634277344,37.26739883422852,51.22597122192383,89.84773254394531,81.55860900878906,88.59867095947266,86.73060607910156
112,-56.66650000214577,-31.33349999785424,7.252668380737305,15.539817810058594,64.48937225341797,30.235740661621094,60.60089874267578,42.926414489746094,65.50090789794922,55.68858337402344,32.6330451965332,48.33561706542969,91.30198669433594,58.51640319824219,71.14388275146484,58.689231872558594,54.6318588256836,61.48832321166992,83.46703338623047,75.0038833618164,93.63170623779295,84.34380340576172
113,-56.33349999785423,-31.33349999785424,16.25587272644043,23.198331832885746,52.03858184814453,31.192466735839844,53.03495788574219,40.26552581787109,66.43895721435547,52.304161071777344,35.07360076904297,54.58436584472656,90.64456939697266,61.086124420166016,64.06379699707031,65.99930572509766,43.130409240722656,57.73117065429688,88.318359375,70.39535522460938,86.17682647705078,81.77684783935547
114,-57.666499972343445,-30.333500027656555,9.122610092163086,5.526153087615967,3.574594020843506,5.993812084197998,5.86365795135498,7.585091114044189,11.725811958312988,8.153356552124023,14.959555625915527,24.96587562561035,78.10887908935547,40.5952262878418,86.07849884033203,74.42410278320312,68.8926773071289,76.46509552001953,77.65916442871094,79.37539672851562,89.981201171875,82.58512115478516
115,-57.33350002765656,-30.666499972343445,14.87755298614502,8.8919038772583,8.30714225769043,10.615262985229492,6.996039867401123,7.511140823364258,28.25872230529785,13.255056381225586,29.21008682250977,35.9002799987793,88.38373565673828,52.36531448364258,84.02647399902344,67.5488052368164,65.51719665527344,72.3641586303711,76.77752685546875,78.27664184570312,84.62092590332031,80.04425048828125
116,-57.33350002765656,-30.333500027656555,18.720138549804688,11.638599395751951,8.06231689453125,12.653964042663574,8.971918106079102,8.652800559997559,10.488831520080566,9.291351318359377,10.129655838012695,24.49140167236328,74.61547088623047,37.64453887939453,81.66656494140625,71.44306182861328,67.93648529052734,73.68203735351562,80.66172790527344,83.52355194091797,92.8668212890625,85.91573333740234
117,-57.00000002980232,-30.333500027656555,31.73982810974121,19.44275665283203,12.318946838378906,20.881750106811523,10.825931549072266,9.258940696716309,12.603033065795898,10.774035453796388,10.710476875305176,35.19856262207031,91.23324584960938,47.18245697021485,85.12556457519531,69.29865264892578,63.57356643676758,72.66592407226562,88.67098999023438,91.66798400878906,94.92115020751952,91.85556030273438
118,-56.66650000214577,-30.333500027656555,27.105499267578125,9.966625213623049,4.469223499298096,13.54460334777832,4.991142749786377,9.439190864562988,32.58418273925781,14.463456153869627,36.47370910644531,64.60326385498047,95.6825942993164,66.55736541748047,75.45469665527344,51.78717422485352,44.717960357666016,57.319942474365234,86.03467559814453,85.06430053710938,88.08479309082031,86.44911193847656
